0,0.6404268145561218
1,0.7181216478347778
2,0.669400691986084
48,0.632090151309967
49,0.4721839129924774
50,0.3675009310245514
51,0.342002809047699
53,0.25294384360313416
54,0.21233661472797394
55,0.25907060503959656
56,0.43151357769966125
57,0.3596872091293335
58,0.4030417203903198
59,0.33890578150749207
72,0.3538753092288971
139,0.46934255957603455
140,0.47172361612319946
144,0.49560996890068054
147,0.25385844707489014
148,0.34087055921554565
149,0.2612803280353546
150,0.21945463120937347
215,0.332333505153656
216,0.4315938353538513
246,0.6542534828186035
284,0.263915479183197
285,0.38261979818344116
286,0.43717190623283386
287,0.35801979899406433
288,0.25626978278160095
289,0.2718769311904907
302,0.34533992409706116
304,0.3634432852268219
305,0.25251513719558716
306,0.19085164368152618
307,0.19246169924736023
308,0.2000608742237091
309,0.22354887425899506
310,0.24650879204273224
311,0.20558997988700867
312,0.254260778427124
313,0.2863718271255493
314,0.3269379138946533
315,0.3786584436893463
316,0.4221721291542053
317,0.4147903621196747
326,0.5030982494354248
332,0.7913939356803894
333,0.7986369132995605
334,0.6732721328735352
335,0.5402553677558899
336,0.3941456377506256
337,0.3869614005088806
338,0.29221341013908386
339,0.28151005506515503
340,0.2674093246459961
466,0.5487505197525024
467,0.3638709783554077
468,0.28571081161499023
471,0.26996955275535583
472,0.236398845911026
473,0.2560189962387085
474,0.21429884433746338
609,0.7465879321098328
610,0.8090403079986572
611,0.7422878742218018
612,0.6338777542114258
613,0.7586064338684082
614,0.7692036032676697
615,0.772943377494812
616,0.7738244533538818
617,0.7242380976676941
618,0.5784860849380493
632,0.5331862568855286
633,0.4037259519100189
634,0.2921748161315918
635,0.21199212968349457
637,0.30457180738449097
638,0.46170592308044434
639,0.5836405754089355
640,0.5442730188369751
641,0.4479457437992096
642,0.4188407361507416
643,0.4727943539619446
644,0.6254875063896179
645,0.5794264674186707
646,0.5311273336410522
647,0.44952523708343506
648,0.514144241809845
649,0.5374487638473511
651,0.5398314595222473
658,0.38402417302131653
659,0.5345447659492493
660,0.5167829990386963
661,0.3910325765609741
662,0.4056195318698883
686,0.6245025992393494
687,0.6247005462646484
688,0.6150147914886475
689,0.7070613503456116
704,0.607389509677887
705,0.6747596263885498
706,0.5219510197639465
707,0.4899778664112091
734,0.36750900745391846
744,0.8382918238639832
745,0.8008096218109131
843,0.15245601534843445
844,0.14806251227855682
845,0.13292020559310913
846,0.12805502116680145
847,0.16331270337104797
879,0.2841680943965912
880,0.26610228419303894
881,0.2031148076057434
882,0.17853450775146484
884,0.1789149045944214
885,0.23771673440933228
886,0.24895523488521576
887,0.2660289406776428
888,0.23493734002113342
889,0.24162432551383972
890,0.31249040365219116
964,0.6083575487136841
965,0.524486780166626
966,0.38684168457984924
967,0.3239092230796814
968,0.3001372218132019
969,0.5830129384994507
970,0.5741556882858276
971,0.49384748935699463
972,0.6016426682472229
